channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,11,3.0,fit,1257,sim,clean,wiener,8.455989516226337e-05,8.521778689256449e-05,6.322992004620361e-07,0.67912,0.0023808664228753998,50000,1.0077801862104805
34,25,26.0,fit,1274,sim,clean,wiener,6.564503326482636e-05,6.545898813662208e-05,5.644864925416821e-07,0.75352,0.0021255237002943024,50000,0.9971658917826467
34,27,30.0,fit,1266,sim,clean,wiener,6.310364759082243e-05,6.357340384674048e-05,5.545528289623864e-07,0.76062,0.0020881193732687374,50000,1.0074442013077287
71,7,1.8,fit,1258,sim,clean,wiener,9.558337402007882e-05,9.628696339992576e-05,6.755975889522356e-07,0.63744,0.0025439026551616374,50000,1.0073610017124854
34,19,8.0,fit,1275,sim,clean,wiener,8.141608945771297e-05,8.230708212959231e-05,6.24955475916734e-07,0.69008,0.0023532142810160092,50000,1.010943692798487
34,23,20.0,fit,1275,sim,clean,wiener,6.796560506964526e-05,6.848123450547455e-05,5.748214145518375e-07,0.74214,0.002164438930266181,50000,1.0075866231942012
71,5,1.4,fit,1259,sim,clean,wiener,9.92573103012812e-05,0.00010078049666539008,6.849810267632216e-07,0.62052,0.002579235155976111,50000,1.0153458355811322
71,9,2.0,fit,1258,sim,clean,wiener,9.657511710228581e-05,9.734395290326783e-05,6.78216066096605e-07,0.63346,0.002553762298045165,50000,1.007961013396108
34,29,40.0,fit,1266,sim,clean,wiener,6.311160983865928e-05,6.367963394757888e-05,5.552059716177341e-07,0.76022,0.0020905787238678347,50000,1.009000310883714
34,21,10.0,fit,1276,sim,clean,wiener,7.773303537381871e-05,7.882804632713471e-05,6.097008677799245e-07,0.70318,0.002295774410333724,50000,1.0140868158312626
71,3,1.0,fit,1266,sim,clean,wiener,6.799598191576634e-05,6.927796026176256e-05,5.866654127726583e-07,0.73914,0.002209036452540355,50000,1.018853736792629
71,1,0.6,fit,1266,sim,clean,wiener,0.00013958040488298,0.00014362840783855874,7.938073904997476e-07,0.45918,0.0029890111530904337,50000,1.0290012266332977
34,25,26.0,fit,1275,sim,clean,wiener,6.564503326482636e-05,6.592640058031105e-05,5.641139153136858e-07,0.75176,0.002124120793867383,50000,1.0042861935091052
71,11,3.0,fit,1258,sim,clean,wiener,8.455989516226337e-05,8.453791424719873e-05,6.324996207091745e-07,0.68168,0.0023816210874970344,50000,0.9997400550814017
34,27,30.0,fit,1267,sim,clean,wiener,6.310364759082243e-05,6.339812418035712e-05,5.561364463028069e-07,0.76128,0.0020940823435678223,50000,1.004666554165682
34,19,8.0,fit,1276,sim,clean,wiener,8.141608945771297e-05,8.225927858421504e-05,6.228641520195582e-07,0.69026,0.0023453395868166423,50000,1.0103565417120655
71,7,1.8,fit,1259,sim,clean,wiener,9.558337402007882e-05,9.684998293436928e-05,6.806470347822737e-07,0.63532,0.0025629158944984595,50000,1.013251351788695
34,23,20.0,fit,1276,sim,clean,wiener,6.796560506964526e-05,6.911861511050497e-05,5.763616245160996e-07,0.73974,0.002170238453949605,50000,1.016964610845121
71,5,1.4,fit,1260,sim,clean,wiener,9.92573103012812e-05,0.00010018029659565311,6.823694024902416e-07,0.62278,0.002569401316970525,50000,1.0092989251025473
71,9,2.0,fit,1259,sim,clean,wiener,9.657511710228581e-05,9.805569457888511e-05,6.801147563703156e-07,0.63078,0.0025609116474620466,50000,1.0153308380152537
34,21,10.0,fit,1277,sim,clean,wiener,7.773303537381871e-05,7.892365341788927e-05,6.098805579393261e-07,0.70282,0.0022964510176530562,50000,1.015316757390791
34,29,40.0,fit,1267,sim,clean,wiener,6.311160983865928e-05,6.363714190724354e-05,5.555310865143076e-07,0.76038,0.002091802915105563,50000,1.008327026832745
71,3,1.0,fit,1267,sim,clean,wiener,6.799598191576634e-05,6.902831952479233e-05,5.875713966820697e-07,0.74008,0.002212447854402016,50000,1.0151823325428972
34,25,26.0,fit,1276,sim,clean,wiener,6.564503326482636e-05,6.698870158869505e-05,5.672024664375383e-07,0.74776,0.0021357504585273112,50000,1.020468697432874
71,1,0.6,fit,1267,sim,clean,wiener,0.00013958040488298,0.0001434159476368819,7.90369367395316e-07,0.45998,0.0029760655827584933,50000,1.0274790917616088
71,11,3.0,fit,1259,sim,clean,wiener,8.455989516226337e-05,8.515404883206145e-05,6.347963901152878e-07,0.67936,0.002390269368494554,50000,1.0070264239171294
34,19,8.0,fit,1277,sim,clean,wiener,8.141608945771297e-05,8.229645911950848e-05,6.190195228387826e-07,0.69012,0.002330862977454766,50000,1.0108132147792823
34,27,30.0,fit,1268,sim,clean,wiener,6.310364759082243e-05,6.364245341228543e-05,5.525825035821744e-07,0.76036,0.0020807002882272598,50000,1.0085384259394439
34,23,20.0,fit,1277,sim,clean,wiener,6.796560506964526e-05,6.901769651470848e-05,5.731091753802566e-07,0.74012,0.002157991645897372,50000,1.015479762800392
71,7,1.8,fit,1260,sim,clean,wiener,9.558337402007882e-05,9.692965550999807e-05,6.767174727567729e-07,0.63502,0.0025481194780609807,50000,1.0140848918938188
