channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
34,11,3.0,fit,sim,clean,wiener,0.00011406749493053697,0.00011628477988275457,7.22999703134194e-07,0.56214,0.0027223911016861033,50000,1.019438359311457
71,7,1.8,fit,sim,clean,wiener,9.558337402007882e-05,9.745018300410625e-05,6.691195646990036e-07,0.63306,0.002519510230784345,50000,1.0195306872472956
34,13,4.0,fit,sim,clean,wiener,0.00010212678253438735,0.00010362215186281726,6.901533103309936e-07,0.60982,0.0025987109298931115,50000,1.0146422837508506
71,5,1.4,fit,sim,clean,wiener,9.92573103012812e-05,0.0001012372860989952,6.835465168240565e-07,0.6188,0.002573833636339611,50000,1.01994790904271
71,11,3.0,fit,sim,clean,wiener,8.455989516226337e-05,8.599326662868479e-05,6.383096067124016e-07,0.6762,0.0024034980732378854,50000,1.016950960779586
71,9,2.0,fit,sim,clean,wiener,9.657511710228581e-05,9.841687692173568e-05,6.711829515673117e-07,0.62942,0.0025272797305853365,50000,1.0190707490160142
71,13,4.0,fit,sim,clean,wiener,7.307199405934809e-05,7.388834663814913e-05,5.949984631636701e-07,0.72178,0.0022404138129127724,50000,1.0111718940930776
71,15,5.0,fit,sim,clean,wiener,7.917255596235724e-05,7.993283937585408e-05,6.104158913481743e-07,0.69902,0.0022984667680086453,50000,1.0096028655921923
71,27,30.0,fit,sim,clean,wiener,4.489606045488867e-05,4.6215405369745906e-05,4.787922038896987e-07,0.82598,0.0018028494752840344,50000,1.0293866522249298
83,1,0.6,fit,sim,clean,wiener,0.0001563600744674814,0.0001632491074634112,8.104183898270602e-07,0.3853,0.0030515583942065153,50000,1.0440587727998463
83,5,1.4,fit,sim,clean,wiener,0.00011878999435082579,0.00012124572559190781,7.370612437625376e-07,0.54346,0.0027753385827385194,50000,1.020672879517356
83,3,1.0,fit,sim,clean,wiener,0.00013547397449561798,0.00013920392413863935,7.7301760630214e-07,0.47584,0.002910729069072709,50000,1.0275325918273848
83,9,2.0,fit,sim,clean,wiener,0.00010018203911665463,0.00010195965078469633,6.906300634290713e-07,0.61608,0.0026005061012967534,50000,1.0177438159945198
83,7,1.8,fit,sim,clean,wiener,0.00010609042274955797,0.0001085087365013837,7.068956637549553e-07,0.59142,0.0026617527731816935,50000,1.0227948356614103
83,13,4.0,fit,sim,clean,wiener,8.127744661938492e-05,8.231770513967616e-05,6.271041131802609e-07,0.69004,0.0023613047836007536,50000,1.0127988582756873
83,11,3.0,fit,sim,clean,wiener,8.860163030726118e-05,9.000876444037631e-05,6.521327575686322e-07,0.66108,0.00245554791879817,50000,1.0158815828584118
83,25,26.0,fit,sim,clean,wiener,6.0548684147271675e-05,6.148067086022401e-05,5.466577049223407e-07,0.7685,0.0020583909856357217,50000,1.015392352882277
83,23,20.0,fit,sim,clean,wiener,6.08783022122948e-05,6.180998417282302e-05,5.480870204619626e-07,0.76726,0.0020637729462225658,50000,1.0153040069560295
71,17,6.0,fit,sim,clean,wiener,6.974811175163279e-05,7.01915391289728e-05,5.805341473715819e-07,0.7357,0.002185949717791215,50000,1.0063575538635225
71,19,8.0,fit,sim,clean,wiener,6.602377032594836e-05,6.642568205425153e-05,5.659981050334137e-07,0.74988,0.0021312155427374575,50000,1.0060873792320402
71,23,20.0,fit,sim,clean,wiener,4.642648205377131e-05,4.771856129660927e-05,4.881542671859689e-07,0.82032,0.001838101492263711,50000,1.0278306515092286
91,3,1.0,fit,sim,clean,wiener,0.00014137555143553952,0.00014633727540993793,7.987452982531955e-07,0.44898,0.003007604405716484,50000,1.0350960539076002
91,7,1.8,fit,sim,clean,wiener,0.0001427261734478321,0.00014704901708555523,8.041154833977901e-07,0.4463,0.003027825360425974,50000,1.0302876727743504
71,25,26.0,fit,sim,clean,wiener,4.510227555057961e-05,4.6353504500835844e-05,4.798346422969606e-07,0.82546,0.0018067746844254533,50000,1.0277420359612022
71,21,10.0,fit,sim,clean,wiener,5.972288190815345e-05,6.038118931654656e-05,5.427066380533177e-07,0.77264,0.002043513594621913,50000,1.011022699966246
71,29,40.0,fit,sim,clean,wiener,4.436772257121386e-05,4.516903887648768e-05,4.73689311370901e-07,0.82992,0.0017836349871925268,50000,1.0180607941727828
83,17,6.0,fit,sim,clean,wiener,7.289524165508127e-05,7.392552717344258e-05,5.93538035375901e-07,0.72164,0.0022349147019216577,50000,1.0141337828775754
83,15,5.0,fit,sim,clean,wiener,7.607451339597052e-05,7.68043629061632e-05,6.060307645372329e-07,0.7108,0.002281954962874949,50000,1.009593876813826
91,11,3.0,fit,sim,clean,wiener,0.0001348637307255221,0.00013903395597729791,7.850413854767612e-07,0.47648,0.0029560035405444512,50000,1.030921769917986
83,21,10.0,fit,sim,clean,wiener,6.317469047013012e-05,6.418422692656128e-05,5.604779418394527e-07,0.75832,0.0021104298590173287,50000,1.0159800776057382
83,19,8.0,fit,sim,clean,wiener,6.456732006730742e-05,6.585203950972415e-05,5.653288568648058e-07,0.75204,0.002128695548260088,50000,1.0198973635745991
91,9,2.0,fit,sim,clean,wiener,0.00014052772242134184,0.00014435608402930177,8.056466241304578e-07,0.45644,0.003033590734724157,50000,1.0272427499855254
91,13,4.0,fit,sim,clean,wiener,0.00013479602787463109,0.00013893834888654337,7.891998723852838e-07,0.47684,0.0029716619532756928,50000,1.0307302898848392
91,19,8.0,fit,sim,clean,wiener,0.00014080951951078822,0.00014798915347797502,8.080204433861485e-07,0.44276,0.003042529140079911,50000,1.050988271191684
91,15,5.0,fit,sim,clean,wiener,0.00013571703675314235,0.00014003251892517887,7.93258466433005e-07,0.47272,0.002986944228320862,50000,1.0317976451245838
83,29,40.0,fit,sim,clean,wiener,5.603814593791192e-05,5.708274468551424e-05,5.291385523117198e-07,0.78506,0.0019924241740734453,50000,1.0186408513365108
83,27,30.0,fit,sim,clean,wiener,5.959490420795675e-05,6.0747683164439054e-05,5.429044602806569e-07,0.77126,0.002044258476630978,50000,1.019343582673775
91,17,6.0,fit,sim,clean,wiener,0.00013861141673370632,0.00014359653880830717,7.911314115251765e-07,0.4593,0.002978934992177655,50000,1.0359647292558738
91,23,20.0,fit,sim,clean,wiener,0.00014667861427861988,0.0001589255423592883,8.204466407592109e-07,0.40158,0.0030893188814996825,50000,1.08349498078435
91,25,26.0,fit,sim,clean,wiener,0.00015177147694471122,0.00016637227242806017,8.288632526103058e-07,0.37354,0.0031210108851207597,50000,1.0962024998193032
91,21,10.0,fit,sim,clean,wiener,0.0001444584926412178,0.00015273232748040958,8.112748497849725e-07,0.4249,0.0030547833180318827,50000,1.0572748246774315
91,27,30.0,fit,sim,clean,wiener,0.00015153177054512206,0.00016919268160531966,8.216463822679766e-07,0.36292,0.003093836401484308,50000,1.1165492292254227
91,29,40.0,fit,sim,clean,wiener,0.00014861421614938285,0.0001663616494179763,8.280471208361504e-07,0.37358,0.0031179378134858302,50000,1.119419485756021
91,1,0.6,fit,sim,clean,wiener,0.00011293031023177941,0.00012321098245741824,7.842666541606048e-07,0.53606,0.0029530863586532848,50000,1.0910355439964583
91,5,1.4,fit,sim,clean,wiener,0.00014501931665436213,0.00014952948994013184,8.057553382379325e-07,0.43696,0.0030340000880302977,50000,1.031100500194186
