channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
83,3,1.0,0.003472437,6.83945618220605e-05,50.770660400390625,581.2491820362769,29510.404829168645,2.7733266353607178,sim,0,,36,0.0431722356257909,0.034708939102555514,wna:1.0,0.00013547397449561798,0.5101152062416077
71,19,8.0,0.0033632650000000003,8.564603194827214e-05,39.26935958862305,1954.1333437090266,76737.56495822807,0.9040663242340088,sim,0,,38,0.040585859362650946,0.02906411422068669,wna:1.0,6.602377032594836e-05,0.2486066371202469
71,21,10.0,0.0030173459999999997,8.230554522015154e-05,36.66029739379883,2225.1592128911398,81574.9984931405,1.032806158065796,sim,0,,37,0.04204373703348915,0.03048521034948926,wna:1.0,5.972288190815345e-05,0.22488120198249817
83,5,1.4,0.003395297,5.70671254536137e-05,59.49654769897461,609.9976860827057,36292.75642628384,3.7150096893310547,sim,0,,36,0.03758514912606462,0.028998546545787072,wna:1.0,0.00011878999435082579,0.44729316234588623
83,11,3.0,0.002789885,3.6669112887466326e-05,76.08269500732422,708.1803607635179,53880.27039814757,4.546170234680176,sim,0,,38,0.033126984041838635,0.02405023588229574,wna:1.0,8.860163030726118e-05,0.3336215615272522
83,13,4.0,0.002496163,3.187324182363227e-05,78.31531524658203,770.9967341746001,60380.852290969015,4.972023010253906,sim,0,,39,0.03223676332540732,0.02312368156195991,wna:1.0,8.127744661938492e-05,0.30604299902915955
83,7,1.8,0.0032488990000000004,5.062552372692153e-05,64.17512512207031,644.4627690689018,41358.47884151268,4.596601963043213,sim,0,,39,0.033855552400235606,0.026439415116880336,wna:1.0,0.00010609042274955797,0.39947405457496643
83,9,2.0,0.0031705730000000003,4.707560219685547e-05,67.35066223144531,658.9638890325558,44381.65431295128,4.329324722290039,sim,0,,38,0.03326347627362208,0.025484254279720998,wna:1.0,0.00010018203911665463,0.3772265613079071
83,17,6.0,0.002058808,2.6242705644108355e-05,78.45258331298828,881.3224612478526,69142.02381665504,5.7450361251831055,sim,0,,37,0.032241833307083245,0.022783915519314156,wna:1.0,7.289524165508127e-05,0.27448055148124695
83,15,5.0,0.002248808,2.8019258024869487e-05,80.25936889648438,820.1113798003357,65821.62176759995,4.754559516906738,sim,0,,38,0.03296999251556357,0.023254101315075805,wna:1.0,7.607451339597052e-05,0.2864518165588379
71,23,20.0,0.002002852,4.813056511920877e-05,41.612892150878906,2521.1824038769587,104913.6914652255,1.2539777755737305,sim,0,,37,0.04100672396920978,0.027746649173693648,wna:1.0,4.642648205377131e-05,0.17481479048728943
71,25,26.0,0.001679975,4.045665264129639e-05,41.52531051635742,2628.267505678598,109139.62429335597,1.6253914833068848,sim,0,,38,0.03974208539011537,0.027681282302173316,wna:1.0,4.510227555057961e-05,0.1698286086320877
71,27,30.0,0.001507635,3.473936885711737e-05,43.39845657348633,2572.328323965225,111635.07906035369,1.6806663274765015,sim,0,,38,0.03930528732249621,0.026912713322395018,wna:1.0,4.489606045488867e-05,0.1690521240234375
71,29,40.0,0.0012151240000000002,2.8576117983902805e-05,42.52236557006836,2630.0923394501074,111837.74794113378,1.8862553834915161,sim,0,,38,0.04058827654140383,0.02724544378476071,wna:1.0,4.436772257121386e-05,0.16706271469593048
83,25,26.0,0.0008937270000000001,1.385552513966104e-05,64.5032958984375,1241.4861912730794,80079.95114951162,7.582929611206055,sim,0,,38,0.03591385761677345,0.024575803198156228,wna:1.0,6.0548684147271675e-05,0.22799068689346313
91,1,0.6,0.002080556,7.241459388751537e-05,28.731170654296875,797.8533251351656,22923.260041556652,776.1842041015625,sim,0,,37,0.03837832696944118,0.03829150736575398,wna:1.0,0.00011293031023177941,0.4252290427684784
34,17,6.0,0.002072425,1.4690699572383892e-05,141.070556640625,459.2900741017187,64792.30641304336,7.587876319885254,sim,0,,37,0.026006067025898985,0.019064364589127303,wna:1.0,8.825138637955135e-05,0.3323027491569519
34,19,8.0,0.0018584769999999999,1.242934558831621e-05,149.5233154296875,498.1729423674718,74488.47000014702,9.619160652160645,sim,0,,38,0.023882156596010017,0.017397360506066925,wna:1.0,8.141608945771297e-05,0.3065650463104248
34,27,30.0,0.0008928300000000001,8.886190698831342e-06,100.473876953125,888.5537299995817,89276.43813421823,9.388468742370605,sim,0,,38,0.03031180770152124,0.020897308247427034,wna:1.0,6.310364759082243e-05,0.23761117458343506
34,25,26.0,0.000980923,8.47708997753216e-06,115.71458435058594,784.5259179429877,90781.0905070347,11.845060348510742,sim,0,,38,0.027335245593621216,0.019202704045544795,wna:1.0,6.564503326482636e-05,0.2471805363893509
