channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
91,19,8.0,0.000927844,4.735516267828643e-05,19.59330177307129,998.2163191783548,19558.353576465954,287.4621887207031,fit,0,,38,0.05437886191970504,0.05417363776583781,wna:1.0,0.0001408325039717407,0.530292272567749
91,17,6.0,0.001091107,4.563007314573042e-05,23.912015914916992,886.3638216656159,21194.745810074855,294.626953125,fit,0,,37,0.04496331232882861,0.04461775596280647,wna:1.0,0.0001386344011946588,0.5220155119895935
91,7,1.8,0.001754325,5.123321170685813e-05,34.24195098876953,604.4041680088914,20695.977898368485,54.59589767456055,fit,0,,39,0.04398573000207886,0.039958128909074006,wna:1.0,0.00014277389944629748,0.537602424621582
91,5,1.4,0.001870085,5.723536742152646e-05,32.67359161376953,611.4364213402281,19977.82392865533,38.30290222167969,fit,0,,36,0.04730703024414568,0.04367011829936813,wna:1.0,0.0001449958098192971,0.5459688305854797
91,11,3.0,0.0014831010000000001,5.208851143834181e-05,28.47270965576172,768.413429299327,21878.812468027925,110.77609252929688,fit,0,,38,0.0416265922335193,0.03998192609585341,wna:1.0,0.00013492744453773544,0.5080572962760925
91,9,2.0,0.00169956,5.227549991104752e-05,32.5115966796875,645.2219997654894,20977.197425237013,61.251556396484375,fit,0,,38,0.04322242616131534,0.040171768118859884,wna:1.0,0.00014053631784992119,0.5291770100593567
91,23,20.0,0.0005004920000000001,3.248082794016227e-05,15.408843994140625,1131.5796067541482,17436.33362742567,138.789794921875,fit,0,,37,0.07223905195928235,0.07135256405469546,wna:1.0,0.00014700788409423464,0.5535451173782349
91,21,10.0,0.000809598,4.5093194785295054e-05,17.95388412475586,1042.3199258618417,18713.691169847625,175.95428466796875,fit,0,,37,0.060396966200631196,0.06014158650269759,wna:1.0,0.00014436174262376491,0.5435813069343567
91,25,26.0,0.00040550199999999997,3.174751691403799e-05,12.772716522216797,1254.3219794021074,16021.099070488974,95.62847137451172,fit,0,,38,0.08540552579343123,0.08465260393329291,wna:1.0,0.00015199818730956072,0.5723356604576111
91,27,30.0,0.00035906,2.9808452381985262e-05,12.045577049255371,1288.0111786944706,15514.837893266473,112.44278717041016,fit,0,,38,0.0900667820284208,0.08941078597452849,wna:1.0,0.00015180107814442276,0.5715934634208679
83,3,1.0,0.003472437,6.839464913355187e-05,50.770591735839844,581.2307255690188,29509.42787219062,3.5061252117156982,fit,0,,36,0.04202663518602739,0.033732054778808675,wna:1.0,0.0001355471860189687,0.5103908777236938
83,1,0.6,0.0033347790000000004,8.301038906211033e-05,40.173030853271484,541.7282771233392,21762.866790965512,1.1249732971191406,fit,0,,37,0.060110465219026216,0.05606136864843514,wna:1.0,0.0001563206273072241,0.5886114239692688
83,11,3.0,0.002789885,3.666960037662648e-05,76.0816879272461,708.1685419977981,53878.65801216935,4.610498905181885,fit,0,,38,0.03259546034144408,0.024011176678646693,wna:1.0,8.860759803575917e-05,0.3336440324783325
83,9,2.0,0.0031705730000000003,4.7076184273464605e-05,67.3498306274414,658.9613536837983,44380.93556063333,4.451184272766113,fit,0,,38,0.033632264818255514,0.025729070932762572,wna:1.0,0.00010017411644261418,0.377196729183197
83,7,1.8,0.0032488990000000004,5.062589480075985e-05,64.17464447021484,644.4426025094415,41356.87489750339,4.581865310668945,fit,0,,39,0.034475669394829656,0.02672088266097369,wna:1.0,0.00010608022853960384,0.3994356691837311
83,5,1.4,0.003395297,5.706821320927702e-05,59.49541473388672,609.9849905923486,36291.30999673777,3.632598400115967,fit,0,,36,0.0373915703917096,0.029095131221524028,wna:1.0,0.0001187994841472039,0.4473288953304291
83,15,5.0,0.002248808,2.8019529054290615e-05,80.25859832763672,820.1031095989481,65820.32606054781,5.02493143081665,fit,0,,38,0.032338547408769444,0.02291995974946867,wna:1.0,7.608690790900482e-05,0.286498486995697
83,13,4.0,0.002496163,3.187290349160321e-05,78.31614685058594,770.9964348152132,60381.47001026644,4.882688522338867,fit,0,,39,0.032261922613856533,0.02311423254608054,wna:1.0,8.12788871055741e-05,0.3060484230518341
83,29,40.0,0.000670369,1.1541464118636213e-05,58.08353042602539,1378.5189831373334,80069.2492999109,7.717026710510254,fit,0,,38,0.03838576210365246,0.026580728627809046,wna:1.0,5.6042451566960877e-05,0.21102286875247955
