channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,5,1.4,fit,1244,sim,clean,optimum,4.4988322803829135e-05,4.964132612178431e-05,5.001873619580437e-07,0.81308,0.001883411040789434,50000,1.1034269123177702
31,3,1.0,fit,1244,sim,clean,optimum,4.723832265751758e-05,5.1500352886456315e-05,5.091103556760768e-07,0.80608,0.0019170097803090623,50000,1.0902239958823023
31,23,20.0,fit,1246,sim,clean,optimum,4.9435234263327646e-05,5.496876567883009e-05,5.263068665828272e-07,0.79302,0.001981761713220847,50000,1.111934969014749
31,13,4.0,fit,1246,sim,clean,optimum,7.378606364169421e-05,7.7282398359936e-05,6.077603378541436e-07,0.709,0.0022884675174268524,50000,1.0473847573062038
31,15,5.0,fit,1246,sim,clean,optimum,6.957192129527492e-05,7.377680503226881e-05,5.972741565249653e-07,0.7222,0.002248982733937359,50000,1.0604393792597397
31,11,3.0,fit,1246,sim,clean,optimum,6.474081159075041e-05,7.010124354326016e-05,5.910792003879752e-07,0.73604,0.0022256561773847518,50000,1.082798343437443
31,9,2.0,fit,1246,sim,clean,optimum,6.293367022050028e-05,6.80138220617856e-05,5.828800162658609e-07,0.7439,0.002194782878546084,50000,1.0807223196023057
31,19,8.0,fit,1247,sim,clean,optimum,5.923606485166759e-05,6.239424972743425e-05,5.593575196538358e-07,0.76506,0.002106211008891896,50000,1.0533152376626476
31,1,0.6,fit,1245,sim,clean,optimum,8.932264904825615e-05,9.167657702353919e-05,6.621724044678599e-07,0.6548,0.002493351316592173,50000,1.0263530918570423
31,21,10.0,fit,1247,sim,clean,optimum,5.9154115434070475e-05,6.271294002994945e-05,5.606007515679888e-07,0.76386,0.002110892288131362,50000,1.0601619104565163
31,17,6.0,fit,1247,sim,clean,optimum,6.499202209295475e-05,6.796601851640833e-05,5.813099529616902e-07,0.74408,0.0021888709447654355,50000,1.0457594075038938
31,7,1.8,fit,1245,sim,clean,optimum,6.166453461238687e-05,6.701525911390464e-05,5.807291644122875e-07,0.74766,0.0021866840371194142,50000,1.0867715054553082
31,23,20.0,fit,1247,sim,clean,optimum,4.9435234263327646e-05,5.376836553935615e-05,5.227659430199081e-07,0.79754,0.0019684286803611467,50000,1.0876526902441108
31,5,1.4,fit,1245,sim,clean,optimum,4.4988322803829135e-05,5.00874925453056e-05,5.03874407347205e-07,0.8114,0.0018972942823944484,50000,1.1133442952232586
31,3,1.0,fit,1245,sim,clean,optimum,4.723832265751758e-05,5.224396359232512e-05,5.1198085671362e-07,0.80328,0.001927818396755393,50000,1.105965678991164
31,13,4.0,fit,1247,sim,clean,optimum,7.378606364169421e-05,7.658127969440254e-05,6.083069070295979e-07,0.71164,0.002290525575062647,50000,1.0378827100234256
31,15,5.0,fit,1247,sim,clean,optimum,6.957192129527492e-05,7.213023846927359e-05,5.929797773767051e-07,0.7284,0.002232812631059294,50000,1.0367722656837481
31,11,3.0,fit,1247,sim,clean,optimum,6.474081159075041e-05,6.933107531218175e-05,5.854050989724796e-07,0.73894,0.0022042908529777755,50000,1.0709021652438961
31,9,2.0,fit,1247,sim,clean,optimum,6.293367022050028e-05,6.816785570800128e-05,5.86599220606551e-07,0.74332,0.002208787211823892,50000,1.0831698750313152
31,19,8.0,fit,1248,sim,clean,optimum,5.923606485166759e-05,6.307943387784191e-05,5.618207847544586e-07,0.76248,0.00211548621462429,50000,1.0648822475935642
