channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
91,5,1.4,root,fit,clean,wiener,0.0001449958098192971,0.0001508201856653184,8.016960766336449e-07,0.4321,0.003018715299360229,50000,1.0401692700863563
91,11,3.0,root,fit,clean,wiener,0.00013492744453773544,0.0001460451426326323,7.916568777535371e-07,0.45008,0.0029809135885423893,50000,1.0823976036379133
83,13,4.0,root,fit,clean,wiener,8.127378208583775e-05,8.365089290519809e-05,6.340792560183369e-07,0.68502,0.0023875690638114513,50000,1.0292481875255879
91,9,2.0,root,fit,clean,wiener,0.00014053631784992119,0.00014703839407547136,8.084044151016383e-07,0.44634,0.0030439749514364267,50000,1.046266163259619
31,5,1.4,fit,fit,clean,wiener,4.936494328615168e-05,5.103825194780928e-05,5.085014107071239e-07,0.80782,0.0019147168521685563,50000,1.0338966997684573
31,3,1.0,fit,fit,clean,wiener,5.125958627763467e-05,5.280167162172672e-05,5.168723959700812e-07,0.80118,0.0019462370529285706,50000,1.0300838429662644
31,9,2.0,fit,fit,clean,wiener,6.573360733594181e-05,6.829002032396545e-05,5.85598695005389e-07,0.74286,0.002205019821627458,50000,1.0388905020069672
31,7,1.8,fit,fit,clean,wiener,6.45800153411944e-05,6.686122546768895e-05,5.789020144749907e-07,0.74824,0.002179804066478791,50000,1.0353237780208362
31,13,4.0,fit,fit,clean,wiener,7.596847145112155e-05,7.727708685489408e-05,6.099849538319291e-07,0.70902,0.0022968441111050216,50000,1.0172257698328773
31,11,3.0,fit,fit,clean,wiener,6.743326627515381e-05,6.965507711973887e-05,5.890374574565132e-07,0.73772,0.0022179681759036353,50000,1.0329482904701548
31,17,6.0,fit,fit,clean,wiener,6.776538540410979e-05,6.925671424159488e-05,5.854853881136939e-07,0.73922,0.00220459317460067,50000,1.022007236121978
31,15,5.0,fit,fit,clean,wiener,7.201294386421412e-05,7.330939258857982e-05,5.992094251529685e-07,0.72396,0.00225626981589522,50000,1.0180029957782346
31,21,10.0,fit,fit,clean,wiener,6.238436613948968e-05,6.385491361396224e-05,5.607484752773352e-07,0.75956,0.002111448528625085,50000,1.0235723718212422
31,19,8.0,fit,fit,clean,wiener,6.24656625894461e-05,6.406206231059711e-05,5.630729698478815e-07,0.75878,0.0021202012062642877,50000,1.025556436207894
31,25,26.0,fit,fit,clean,wiener,5.510648775078784e-05,5.6992449099801604e-05,5.343233038262322e-07,0.7854,0.002011946894935396,50000,1.0342239439672292
31,23,20.0,fit,fit,clean,wiener,5.340699897890038e-05,5.553178521327359e-05,5.300531226387251e-07,0.7909,0.001995867907327155,50000,1.0397847899151318
31,27,30.0,fit,fit,clean,wiener,5.6210576883611246e-05,5.804412709810175e-05,5.399532932052206e-07,0.78144,0.002033146119390818,50000,1.0326193096770209
31,29,40.0,fit,fit,clean,wiener,5.3084413177498565e-05,5.550522768806399e-05,5.29126622741839e-07,0.791,0.0019923792543386936,50000,1.045603113337072
34,1,0.6,fit,fit,clean,wiener,0.00019711220440553394,0.00020687780987774208,7.55864571188646e-07,0.22102,0.002846140840395085,50000,1.0495433831794434
34,3,1.0,fit,fit,clean,wiener,0.00017128330560354995,0.00018009720145638144,8.039991363529557e-07,0.32186,0.0030273872659728343,50000,1.051457997157248
34,7,1.8,fit,fit,clean,wiener,0.00013832066013675368,0.0001412116730444851,7.767811936379824e-07,0.46828,0.0029249005225727583,50000,1.0209008032847238
34,5,1.4,fit,fit,clean,wiener,0.00015174108426907156,0.00015633352789883135,8.125685311054872e-07,0.41134,0.003059654560025647,50000,1.030264998117559
34,9,2.0,fit,fit,clean,wiener,0.00013003101828224317,0.0001326867074522035,7.520195172050699e-07,0.50038,0.002831662631476032,50000,1.0204235051377968
34,11,3.0,fit,fit,clean,wiener,0.00011403884350193918,0.00011630602590292223,7.225190735805411e-07,0.56206,0.002720581333833641,50000,1.019880790889856
34,15,5.0,fit,fit,clean,wiener,9.34570343653992e-05,9.467226586718209e-05,6.659508689406334e-07,0.64352,0.00250757878862864,50000,1.0130031036190552
34,13,4.0,fit,fit,clean,wiener,0.00010214783579407523,0.00010330346156030207,6.891052433892582e-07,0.61102,0.002594764527005554,50000,1.0113132672586087
34,19,8.0,fit,fit,clean,wiener,8.14008772903746e-05,8.213180246320895e-05,6.218091883823398e-07,0.69074,0.002341367215035415,50000,1.008979327952781
34,17,6.0,fit,fit,clean,wiener,8.826325851847309e-05,8.88614793513216e-05,6.443352876586946e-07,0.6654,0.0024261872391098424,50000,1.006777688053782
34,23,20.0,fit,fit,clean,wiener,6.795227661501578e-05,6.858746460631298e-05,5.705384826977635e-07,0.74174,0.0021483119311566184,50000,1.0093475601251134
34,21,10.0,fit,fit,clean,wiener,7.772777997365601e-05,7.822253475235584e-05,6.093016428767467e-07,0.70546,0.0022942711644551,50000,1.0063652246194026
34,27,30.0,fit,fit,clean,wiener,6.311273769185685e-05,6.357340384674048e-05,5.532249265874166e-07,0.76062,0.0020831192749369474,50000,1.0072990995436262
34,25,26.0,fit,fit,clean,wiener,6.563324027349744e-05,6.619728733744896e-05,5.614291002643476e-07,0.75074,0.002114011361500666,50000,1.008593923774007
31,1,0.6,fit,fit,clean,wiener,9.066898126101833e-05,9.263795943612672e-05,6.602522028339606e-07,0.65118,0.0024861209680610338,50000,1.021716116666626
71,1,0.6,fit,fit,clean,wiener,0.00013959875129499372,0.0001426245333856358,7.923884981284345e-07,0.46296,0.002983668440017153,50000,1.021674850688658
34,29,40.0,fit,fit,clean,wiener,6.312236599652236e-05,6.371681448287233e-05,5.551624874197877e-07,0.76008,0.0020904149879865607,50000,1.009417398682152
71,5,1.4,fit,fit,clean,wiener,9.925746068170753e-05,0.00010125853211916286,6.847687545626891e-07,0.61872,0.0025784358638777055,50000,1.02016041337056
71,3,1.0,fit,fit,clean,wiener,6.790520754157073e-05,7.02393426743501e-05,5.86695248653196e-07,0.73552,0.0022091487968958707,50000,1.0343734334564907
71,7,1.8,fit,fit,clean,wiener,9.558350065622731e-05,9.737582193351936e-05,6.679276449735279e-07,0.63334,0.002515022163029279,50000,1.0187513667629546
71,9,2.0,fit,fit,clean,wiener,9.658155971634067e-05,9.81566131746816e-05,6.70268085277766e-07,0.6304,0.0025238348829109947,50000,1.0163080143141905
71,13,4.0,fit,fit,clean,wiener,7.306181567891253e-05,7.399457673898751e-05,5.958148653731488e-07,0.72138,0.002243487902847868,50000,1.0127667380205034
71,11,3.0,fit,fit,clean,wiener,8.456906836827023e-05,8.601451264885247e-05,6.396973507723864e-07,0.67612,0.0024087235001141933,50000,1.017091878963214
71,17,6.0,fit,fit,clean,wiener,6.974466883134549e-05,7.015435859367935e-05,5.809598572670194e-07,0.73584,0.0021875526905534644,50000,1.0058741373240234
71,19,8.0,fit,fit,clean,wiener,6.601437550668163e-05,6.632476345845502e-05,5.65470304566285e-07,0.75026,0.0021292281570041744,50000,1.0047018236466083
71,21,10.0,fit,fit,clean,wiener,5.973082832647173e-05,6.031213975100159e-05,5.430060208543116e-07,0.7729,0.002044640893941526,50000,1.0097321842140305
71,23,20.0,fit,fit,clean,wiener,4.641028054152278e-05,4.771856129660927e-05,4.8821930646711e-07,0.82032,0.0018383463918943347,50000,1.0281894601760915
71,27,30.0,fit,fit,clean,wiener,4.489305680374147e-05,4.606137172353025e-05,4.777201548170984e-07,0.82656,0.0017988127698149088,50000,1.0260244011651132
71,25,26.0,fit,fit,clean,wiener,4.5109525470081155e-05,4.642786557142271e-05,4.801383157237686e-07,0.82518,0.0018079181397150986,50000,1.029225315221193
83,1,0.6,fit,fit,clean,wiener,0.00015647333467279476,0.0001629038596356864,8.137379228252628e-07,0.3866,0.00306405780057817,50000,1.0410966186432893
71,29,40.0,fit,fit,clean,wiener,4.4363088479654744e-05,4.5099989310942714e-05,4.735963004825682e-07,0.83018,0.0017832847629619226,50000,1.0166106746969594
83,3,1.0,fit,fit,clean,wiener,0.00013547886581685375,0.00013925703918905855,7.71416205887169e-07,0.47564,0.0029046991381874616,50000,1.0278875479907863
83,5,1.4,fit,fit,clean,wiener,0.0001187915456436449,0.00012128290612720126,7.390456207170917e-07,0.54332,0.0027828105777338843,50000,1.0209725403441592
83,9,2.0,fit,fit,clean,wiener,0.00010017019863677001,0.00010188528971410944,6.888350446371776e-07,0.61636,0.002593747117627428,50000,1.0171217697546808
83,7,1.8,fit,fit,clean,wiener,0.00010608274543305524,0.00010839188339046142,7.056693920556022e-07,0.59186,0.002657135356123157,50000,1.0217673283999176
83,11,3.0,fit,fit,clean,wiener,8.859195055666031e-05,9.003001046054399e-05,6.535774902706517e-07,0.661,0.0024609879313393134,50000,1.0162323991609592
83,13,4.0,fit,fit,clean,wiener,8.127378208583775e-05,8.229645911950848e-05,6.280896859369288e-07,0.69012,0.0023650158701906733,50000,1.0125831111512766
83,15,5.0,fit,fit,clean,wiener,7.608020410789368e-05,7.685747795658239e-05,6.062882566098034e-07,0.7106,0.002282924526381105,50000,1.0102165058283286
83,17,6.0,fit,fit,clean,wiener,7.289080147512454e-05,7.384585459781375e-05,5.932958373390115e-07,0.72194,0.0022340027267470967,50000,1.0131025191568945
83,19,8.0,fit,fit,clean,wiener,6.457567013834904e-05,6.597951563073024e-05,5.664307330767953e-07,0.75156,0.002132844565170712,50000,1.0217395419880824
91,1,0.6,fit,fit,clean,wiener,0.00011302258841023844,0.00012311537536666367,7.755333709741119e-07,0.53642,0.0029202019572733854,50000,1.0892988481186736
91,9,2.0,fit,fit,clean,wiener,0.00014053631784992119,0.00014443044509988864,8.04340051228434e-07,0.45616,0.0030286709506263843,50000,1.0277090456726352
