channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_mean,lambda_median,lambda_min,lambda_max,BI,J_final
71,13,4.0,0.004298046000000001,0.0001246361352968961,34.4847526550293,1669.978190575602,57588.78484129301,1.4873653650283813,0.4456770718097687,0.011570078320801258,435.5616455078125,7.545715425728088e-05,0.28412720561027527
71,17,6.0,0.003818313,0.00011839609942398965,32.250328063964844,1923.6344395240478,62037.84174979168,0.8251657485961914,0.4747086465358734,0.011854665353894234,140.883544921875,6.887633267585031e-05,0.25934770703315735
71,15,5.0,0.004079936,0.00013035425217822194,31.2988338470459,1875.4468689512985,58699.29994026916,0.8355801701545715,0.40084075927734375,0.010544098913669586,248.1640625,7.314045672713011e-05,0.2754038870334625
71,27,30.0,0.001507635,4.167340011917986e-05,36.17739486694336,2560.311962039345,92625.41683325588,1.6929666996002197,0.6954960823059082,0.033230531960725784,561.2076416015625,4.853893526329214e-05,0.1827690452337265
71,29,40.0,0.0012151240000000002,3.410458884900436e-05,35.62934112548828,2672.3429531365778,95213.81868159787,1.967542290687561,0.7805905342102051,0.03583575040102005,476.5631408691406,4.6609194271776855e-05,0.17550277709960938
83,5,1.4,0.003395297,6.900359585415572e-05,49.20463943481445,598.9889805534752,29473.036813560837,100.33718872070312,0.07021937519311905,0.009883260354399681,46947.28515625,0.00011582761075851812,0.4361385703086853
83,7,1.8,0.0032488990000000004,6.142611528048292e-05,52.89116668701172,630.1344225880948,33328.544780330805,98.87898254394531,1.3446500301361084,0.01152896136045456,33908.08984375,0.00011624918249686974,0.4377259612083435
83,1,0.6,0.0033347790000000004,0.00010367605136707425,32.165374755859375,588.5976380751744,18932.463609101665,68.40864562988281,0.24936093389987946,1.7899247950481367e-07,68480.15625,0.00014530758801690048,0.5471428036689758
83,9,2.0,0.0031705730000000003,5.73585057281889e-05,55.27641677856445,646.4628920724232,35734.15225407139,80.59104919433594,1.3807936906814575,0.013968482613563538,40973.0703125,0.00011179244486372366,0.4209445118904114
83,3,1.0,0.003472437,8.361232903553173e-05,41.53020477294922,591.1852152617703,24552.043048561383,25.488754272460938,0.06248503923416138,0.01057538390159607,15099.19140625,0.0001298572576569846,0.4889659583568573
83,11,3.0,0.002789885,4.3937099690083414e-05,63.497249603271484,684.0413566671829,43434.74476325657,83.97124481201172,1.3369711637496948,0.01482819952070713,39295.640625,9.878608136319958e-05,0.37197020649909973
83,13,4.0,0.002496163,3.7225239793770015e-05,67.05565643310547,729.3198023912813,48905.01809901013,78.10228729248047,1.737324595451355,0.016783788800239563,73373.53125,8.968826343848998e-05,0.33771318197250366
83,25,26.0,0.0008937270000000001,1.6556934497202747e-05,53.97901153564453,1261.7232314169537,68106.57286344643,18.409780502319336,2.6435165405273438,0.01813800074160099,51315.09765625,6.102650212245485e-05,0.2297898679971695
83,27,30.0,0.000813756,1.5888901543803513e-05,51.21537399291992,1295.2227878189356,66335.31948229915,9.517595291137695,2.5656917095184326,0.019526943564414978,12113.4765625,6.129173362072575e-05,0.23078857362270355
83,15,5.0,0.002248808,3.27275920426473e-05,68.71290588378906,781.0156365939979,53665.85393105098,87.68684387207031,2.008502960205078,0.015248163603246212,137369.03125,8.452503856238914e-05,0.3182715177536011
91,15,5.0,0.001194072,5.776224497822113e-05,20.67218589782715,810.8473691764796,16761.987550380265,129.19444274902344,0.270059198141098,2.8185772293909395e-07,61966.45703125,0.0001435625260610721,0.540571928024292
91,17,6.0,0.001091107,5.556354153668508e-05,19.637102127075195,839.90805972509,16493.360346175163,133.54786682128906,0.3000093698501587,2.4324293690369814e-07,88452.8125,0.00014400693979470917,0.5422453284263611
91,21,10.0,0.000809598,5.470791074912995e-05,14.798555374145508,1002.8567099421343,14840.830554412054,85.28421020507812,0.38095757365226746,1.6167369665254228e-07,35210.91796875,0.0001432992336788251,0.5395805239677429
91,19,8.0,0.000927844,5.711272751796059e-05,16.24583625793457,943.5788398628073,15329.227328863033,126.33900451660156,0.35475802421569824,1.832506200116768e-07,50377.890625,0.00014333931401982488,0.5397314429283142
91,3,1.0,0.001998614,7.771865057293326e-05,25.71601676940918,555.0142443434653,14272.755614797517,28.866308212280273,0.19427600502967834,1.755463472363772e-07,10055.841796875,0.00014484970336296692,0.5454186797142029
91,5,1.4,0.001870085,6.815706001361832e-05,27.437875747680664,556.0847842248619,15257.785214737572,70.67691802978516,0.15871040523052216,3.5371124340599636e-07,169715.15625,0.00014434527992446012,0.5435193181037903
83,17,6.0,0.002058808,3.068729711230844e-05,67.08991241455078,836.0981173891479,56093.74946560873,124.74083709716797,2.1627166271209717,0.01594371721148491,115927.453125,8.106352650553377e-05,0.3052375018596649
83,19,8.0,0.001788618,2.629794653330464e-05,68.01359558105469,900.9987612537908,61280.165366946574,84.49483489990234,2.2982842922210693,0.015349440276622772,135726.8125,7.499566838787437e-05,0.2823895215988159
91,9,2.0,0.00169956,6.226886034710333e-05,27.293899536132812,587.3787177735762,16031.8557125745,103.91002655029297,0.1652064174413681,4.3244509129181097e-07,158409.625,0.00014460431416621388,0.5444946885108948
91,7,1.8,0.001754325,6.14946402492933e-05,28.52809715270996,555.5048909468942,15847.49749773855,64.0406723022461,0.16625376045703888,2.2570046098735475e-07,52460.30859375,0.00014475923766438326,0.5450780391693115
91,11,3.0,0.0014831010000000001,6.248857971513644e-05,23.73395347595215,702.5995033341674,16675.463924360214,124.92120361328125,0.1456560492515564,8.282079306809464e-07,106660.4765625,0.00014400285577892007,0.542229950428009
