channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
83,27,30.0,0.000813756,1.3130492334312294e-05,61.974525451660156,1277.3754182207285,79164.73536784558,3.4833312034606934,sim,0,,38,0.04940311072438155,0.03280133721020121,,5.952774351807648e-05,0.22414642572402954
83,29,40.0,0.000670369,1.1541617823240813e-05,58.082759857177734,1378.518476808223,80068.15764713446,3.274996280670166,sim,0,,38,0.05231281990818484,0.03425136414095624,,5.6010468024705716e-05,0.21090243756771088
91,3,1.0,0.001998614,6.211977597558871e-05,32.17355728149414,621.4467507006982,19994.15263106732,0.05341272056102753,sim,0,,36,0.31801038029893847,0.309435983219108,,0.00013526125742517757,0.509314239025116
91,1,0.6,0.002080556,7.241459388751537e-05,28.731170654296875,797.8533251351656,22923.260041556652,14.846620559692383,sim,0,,37,0.0851167207896076,0.08403344288063207,,0.00011236496689108554,0.4231002926826477
91,15,5.0,0.001194072,4.792997060576454e-05,24.912843704223633,870.537859989046,21687.57364451642,1.8164067268371582,sim,0,,38,0.15020098630001183,0.1359049017999254,,0.00013394409901512573,0.5043545961380005
91,13,4.0,0.001322959,5.01216491102241e-05,26.394962310791016,828.4418362718728,21866.691045078584,1.4820361137390137,sim,0,,39,0.14644591650953462,0.1285631829576854,,0.00013293176964402845,0.5005427598953247
91,23,20.0,0.0005004920000000001,3.248040593462065e-05,15.40904426574707,1131.5803810187938,17436.57218136953,0.154526486992836,sim,0,,37,0.472383926619289,0.4556764535183399,,0.00014180880535859014,0.533968448638916
91,21,10.0,0.000809598,4.5092529035173357e-05,17.95414924621582,1042.318318050006,18713.938644334456,2.67722487449646,sim,0,,37,0.1811931057340575,0.17505219114191123,,0.00014182018678243646,0.5340113043785095
91,29,40.0,0.000280232,2.584914727776777e-05,10.84105396270752,1464.005726531558,15871.365083041446,0.09188039600849152,sim,0,,38,0.6691837099319198,0.6544614171014266,,0.00014451167982358718,0.5441458821296692
83,21,10.0,0.001586739,1.941468144650571e-05,81.72882080078125,978.0369983558733,79933.81057516116,3.1534478664398193,sim,0,,37,0.042763282555032235,0.029185423272447417,,6.318161984188076e-05,0.23790477216243744
83,19,8.0,0.001788618,2.1729108993895352e-05,82.31437683105469,936.4917480111303,77086.7346449613,2.897012948989868,sim,0,,38,0.04239644818110802,0.02879922607078549,,6.458777180528994e-05,0.24319951236248016
83,25,26.0,0.0008937270000000001,1.385552513966104e-05,64.5032958984375,1241.4861912730794,80079.95114951162,2.987384080886841,sim,0,,38,0.050602079680257275,0.03335283877242932,,6.049508539741967e-05,0.22778886556625366
83,23,20.0,0.001055093,1.4627768905484118e-05,72.12945556640625,1146.8964810103416,82725.01876630312,3.6267852783203125,sim,0,,37,0.04502556129102587,0.02983627424117488,,6.0825605745000845e-05,0.22903341054916382
91,7,1.8,0.001754325,5.12332990183495e-05,34.24189376831055,604.4090484750512,20696.110430488363,0.08589547127485275,sim,0,,39,0.28800228772017317,0.27440446327649753,,0.0001374125523158707,0.5174147486686707
91,5,1.4,0.001870085,5.723529466195032e-05,32.67363357543945,611.4388464874846,19977.928823921447,0.0542767234146595,sim,0,,36,0.31692133831525804,0.30638606728219164,,0.00013887160653031511,0.5229086875915527
91,9,2.0,0.00169956,5.227583460509777e-05,32.51138687133789,645.2218868389172,20977.058380874634,0.08554654568433762,sim,0,,38,0.2981806595786925,0.28482411029274535,,0.00013499348528917741,0.5083059668540955
91,11,3.0,0.0014831010000000001,5.2088620577706024e-05,28.47264862060547,768.4158447827215,21878.834343004142,0.5786038041114807,sim,0,,38,0.16025993718463186,0.13653599655105275,,0.00013263686571321248,0.4994323253631592
91,25,26.0,0.00040550199999999997,3.1747233151691034e-05,12.77283000946045,1254.3119125535177,16021.112837887302,0.10219701379537582,sim,0,,38,0.6015455270334471,0.586526987628628,,0.00014537611400275676,0.5474008321762085
91,27,30.0,0.00035906,2.9808355975546874e-05,12.045616149902344,1288.0126481601817,15514.90595595677,0.06691362708806992,sim,0,,38,0.7524459033376735,0.7401213227001927,,0.000145312162747765,0.5471600294113159
91,17,6.0,0.001091107,4.562981484923512e-05,23.912151336669922,886.3657775669385,21194.912612825745,1.7062046527862549,sim,0,,37,0.15605231006838186,0.1455786795452082,,0.0001366010203877364,0.5143589973449707
91,19,8.0,0.000927844,4.735560287372209e-05,19.593120574951172,998.206984309567,19557.98980233574,2.988802671432495,sim,0,,38,0.16215968334881778,0.15694272087028951,,0.00013866568032333795,0.5221332907676697
