channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,3,1.0,fit,fit,clean,optimum,6.940899597547227e-05,7.143443130878207e-05,5.916955802457272e-07,0.73102,0.0022279771009380096,50000,1.0291811645571929
71,5,1.4,fit,fit,clean,optimum,0.00010080131362709031,0.00010188528971410944,6.82492946113589e-07,0.61636,0.002569866509500222,50000,1.0107535908810599
71,11,3.0,fit,fit,clean,optimum,8.6463339366067e-05,8.705556763706879e-05,6.366745391071956e-07,0.6722,0.0023973413715410907,50000,1.0068494725665686
71,13,4.0,fit,fit,clean,optimum,7.548347874665001e-05,7.572612738265343e-05,5.991732368312051e-07,0.71486,0.0022561335519870516,50000,1.003214592650371
71,15,5.0,fit,fit,clean,optimum,8.129888770227759e-05,8.113855102036992e-05,6.133998698030265e-07,0.69448,0.0023097026735808012,50000,0.9980278121086376
71,17,6.0,fit,fit,clean,optimum,7.1799981436236e-05,7.193902428776448e-05,5.836748347304501e-07,0.72912,0.002197775696808766,50000,1.0019365304662644
71,19,8.0,fit,fit,clean,optimum,6.816603051892202e-05,6.774824680968959e-05,5.668949934472234e-07,0.7449,0.002134592696319093,50000,0.9938710864333451
71,21,10.0,fit,fit,clean,optimum,6.171896836934304e-05,6.181529567786495e-05,5.448404663857416e-07,0.76724,0.002051548335493222,50000,1.0015607407425455
71,25,26.0,fit,fit,clean,optimum,4.756462839578154e-05,4.837187641676543e-05,4.874216610200278e-07,0.81786,0.0018353429288804173,50000,1.0169716036519163
71,23,20.0,fit,fit,clean,optimum,4.88493837813363e-05,4.9540407525987846e-05,4.921325873246204e-07,0.81346,0.001853081503041272,50000,1.0141460074039985
71,27,30.0,fit,fit,clean,optimum,4.751973983851845e-05,4.795757902349567e-05,4.861271026015142e-07,0.81942,0.0018304683842521189,50000,1.0092138380063755
