channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,3,1.0,fit,1693,sim,clean,wiener,4.997187868686804e-05,5.350279028726015e-05,5.203951132831558e-07,0.79854,0.0019595015317731626,50000,1.0706579719069076
31,11,3.0,fit,1558,sim,clean,wiener,6.406265522864255e-05,7.188059773230336e-05,5.958277554550472e-07,0.72934,0.0022435364393052245,50000,1.122035879964048
31,5,1.4,fit,1693,sim,clean,wiener,4.810016079564292e-05,5.187746974443263e-05,5.11680014669267e-07,0.80466,0.0019266856027846497,50000,1.0785300690539867
31,7,1.8,fit,1639,sim,clean,wiener,6.143588117413385e-05,6.927264875672062e-05,5.875423628161347e-07,0.73916,0.002212338529961181,50000,1.1275601071037664
31,1,0.6,fit,1720,sim,clean,wiener,8.450434146686892e-05,9.715805022680064e-05,6.784246904236948e-07,0.63416,0.002554547854400448,50000,1.1497403392569219
31,9,2.0,fit,1639,sim,clean,wiener,6.242440690669306e-05,7.036150729031422e-05,5.906397295860779e-07,0.73506,0.002224001389152683,50000,1.1271473895696742
31,11,3.0,fit,1585,sim,clean,wiener,6.406265522864255e-05,7.23639446911181e-05,5.968305333761142e-07,0.72752,0.002247312310412012,50000,1.129580789819714
31,5,1.4,fit,1720,sim,clean,wiener,4.810016079564292e-05,5.276449108643327e-05,5.150099009773018e-07,0.80132,0.0019392239936239855,50000,1.0969711995476918
31,3,1.0,fit,1720,sim,clean,wiener,4.997187868686804e-05,5.5069684274626555e-05,5.234288937432619e-07,0.79264,0.001970924962368305,50000,1.102013486819301
31,1,0.6,fit,1747,sim,clean,wiener,8.450434146686892e-05,9.644099704614144e-05,6.764508323684629e-07,0.63686,0.002547115467385266,50000,1.1412549387649207
31,7,1.8,fit,1666,sim,clean,wiener,6.143588117413385e-05,6.900707350462463e-05,5.848148602086622e-07,0.74016,0.002202068361389576,50000,1.1232373034421204
31,9,2.0,fit,1666,sim,clean,wiener,6.242440690669306e-05,7.092983832979967e-05,5.85007342025186e-07,0.73292,0.0022027931345565206,50000,1.1362516977665458
31,11,3.0,fit,1612,sim,clean,wiener,6.406265522864255e-05,7.167344903566847e-05,5.976573234152753e-07,0.73012,0.0022504255147962147,50000,1.1188023471687623
31,5,1.4,fit,1747,sim,clean,wiener,4.810016079564292e-05,5.090546432176127e-05,5.111400030295019e-07,0.80832,0.0019246522369664747,50000,1.0583221236626816
31,3,1.0,fit,1747,sim,clean,wiener,4.997187868686804e-05,5.2945082257858554e-05,5.163171943711184e-07,0.80064,0.0019441464906695463,50000,1.0594975343957167
31,1,0.6,fit,1774,sim,clean,wiener,8.450434146686892e-05,9.76042166503219e-05,6.825494305416983e-07,0.63248,0.0025700791965923495,50000,1.1550201440075
31,7,1.8,fit,1693,sim,clean,wiener,6.143588117413385e-05,6.919828768613376e-05,5.87217457497964e-07,0.73944,0.002211115127872295,50000,1.1263497220785057
31,9,2.0,fit,1693,sim,clean,wiener,6.242440690669306e-05,7.088734628946434e-05,5.924427093536896e-07,0.73308,0.002230790349168279,50000,1.1355710018265932
31,11,3.0,fit,1639,sim,clean,wiener,6.406265522864255e-05,7.200276234826753e-05,5.986311351246382e-07,0.72888,0.0022540923162081583,50000,1.1239428352022933
