channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
34,11,3.0,root,root,clean,wiener,0.00011410606355251406,0.00011888210584825345,7.339639059753376e-07,0.55236,0.0027636758326789602,50000,1.0418561656326122
34,21,10.0,root,root,clean,wiener,7.694903889322356e-05,7.872181622629632e-05,6.130546199626056e-07,0.70358,0.0023084026660021733,50000,1.0230383297643615
34,19,8.0,root,root,clean,wiener,8.17658743293845e-05,8.287010166403583e-05,6.300614855648594e-07,0.68796,0.0023724405063808626,50000,1.0135047456375637
31,3,1.0,root,root,clean,wiener,0.00010126697848939726,0.00010473756792162047,6.994278403909552e-07,0.60562,0.0026336333482538743,50000,1.0342716795148241
31,1,0.6,root,root,clean,wiener,0.00011738267891780229,0.00012210618940869888,7.586771939997687e-07,0.54022,0.002856731521525667,50000,1.040240268278459
34,25,26.0,root,root,clean,wiener,6.387650009034972e-05,6.499688719797502e-05,5.622686780420264e-07,0.75526,0.0021171727169773252,50000,1.0175398950481098
34,27,30.0,root,root,clean,wiener,6.303678766179485e-05,6.374868351312384e-05,5.581006700874468e-07,0.75996,0.002101478453593654,50000,1.0112933396154078
31,5,1.4,root,root,clean,wiener,9.309646959158674e-05,9.594171557220096e-05,6.743154569262262e-07,0.63874,0.0025390749010095076,50000,1.030562340259478
34,23,20.0,root,root,clean,wiener,6.619162654078317e-05,6.727552286095872e-05,5.697630576042484e-07,0.74668,0.00214539213690849,50000,1.016375127441652
34,29,40.0,root,root,clean,wiener,6.178854306080406e-05,6.281385862574591e-05,5.539789125342443e-07,0.76348,0.0020859583419843364,50000,1.01659394305402
31,7,1.8,root,root,clean,wiener,8.693899265458678e-05,8.902613600762111e-05,6.556894602581328e-07,0.66478,0.002468940366556122,50000,1.0240069879959002
31,13,4.0,root,root,clean,wiener,7.130587884383184e-05,7.316067044740606e-05,5.98162934336619e-07,0.72452,0.002252329347767673,50000,1.026011762755725
