channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
83,11,3.0,0.002789885,3.665839176392183e-05,76.10494995117188,725.5288113497957,55216.33387590942,4.299609661102295,sim,0,,38,0.03213346253576394,0.0260716726304079,wna:1.0,8.216394714743036e-05,0.30938103795051575
34,11,3.0,0.0024210790000000005,2.6656169211491942e-05,90.82621765136719,462.41623080564966,41999.517224678784,4.4893317222595215,sim,0,,38,0.034402471455608784,0.028654137389300297,wna:1.0,0.00010540567735034855,0.39689570665359497
34,13,4.0,0.002317061,1.939456160471309e-05,119.4696273803711,440.97918786273294,52683.619256459366,4.683660984039307,sim,0,,39,0.030703290019577015,0.024687646319175832,wna:1.0,9.454639808858e-05,0.35600605607032776
34,15,5.0,0.002204652,1.7797539840103127e-05,123.87397766113281,476.5818155111354,59036.08516832851,4.637347221374512,sim,0,,38,0.029349534109150997,0.023223779988612307,wna:1.0,8.710627109199407e-05,0.32799091935157776
34,17,6.0,0.002072425,1.4670714335807133e-05,141.26272583007812,466.1495552238759,65849.55681540324,5.228523254394531,sim,0,,37,0.027960183636420326,0.021939591582003024,wna:1.0,8.247998348552702e-05,0.3105710446834564
83,27,30.0,0.000813756,1.3134003893355839e-05,61.95795440673828,1289.4534837262408,79891.90015432028,6.272283554077148,sim,0,,38,0.03734576026058991,0.026896628149832957,wna:1.0,5.702474442658617e-05,0.21472160518169403
83,25,26.0,0.0008937270000000001,1.3860156286682468e-05,64.48174285888672,1254.2582422789105,80876.75745726794,5.5872955322265625,sim,0,,38,0.037229732213281644,0.02673995670506578,wna:1.0,5.77471047192793e-05,0.217441588640213
83,29,40.0,0.000670369,1.155189147539204e-05,58.031105041503906,1392.1712443796791,80789.23571835837,6.487699508666992,sim,0,,38,0.038540553023906125,0.027627409119751783,wna:1.0,5.3851139653342225e-05,0.20277167856693268
91,1,0.6,0.002080556,7.260275742737576e-05,28.656709671020508,896.8375793855488,25700.414134512477,635.46630859375,sim,0,,37,0.03914662107400848,0.03903867241034712,wna:1.0,0.00010446796832975401,0.3933648467063904
91,3,1.0,0.001998614,6.229832797544077e-05,32.08134460449219,716.4744148973422,22985.462604623546,93.19501495361328,sim,0,,36,0.04290212382598632,0.041501294132671604,wna:1.0,0.00012947271907730952,0.4875180125236511
34,23,20.0,0.0011531739999999999,9.124894859269261e-06,126.3766860961914,726.1278753745503,91765.63457190394,8.929757118225098,sim,0,,36,0.027080791645643247,0.02013457557604106,wna:1.0,6.43725655430556e-05,0.24238917231559753
34,25,26.0,0.000980923,8.48126092023449e-06,115.65768432617188,790.328110635083,91407.51913393228,7.748410701751709,sim,0,,38,0.029379299230639498,0.021889923038223572,wna:1.0,6.234172141648279e-05,0.2347422093153
91,5,1.4,0.001870085,5.722419882658869e-05,32.679969787597656,709.8955178754868,23199.3640765219,40.26995086669922,sim,0,,36,0.048051210826940895,0.04570371755202505,wna:1.0,0.0001324760615488972,0.4988268315792084
34,29,40.0,0.000737938,8.191644155886024e-06,90.08423614501953,943.833049814134,85024.47934093043,7.867953777313232,sim,0,,38,0.033337769259135036,0.0242381784067976,wna:1.0,6.006375871825402e-05,0.22616474330425262
71,1,0.6,0.004321273,0.00015250136493705213,28.335962295532227,973.1366434681377,27574.763237713934,16.186553955078125,sim,0,,37,0.043791757542791014,0.04233655979552351,wna:1.0,0.00012848843961310466,0.48381179571151733
71,5,1.4,0.005011591,0.00014365171955432743,34.8870964050293,1265.2307867922286,44140.22843343155,6.1946120262146,sim,0,,36,0.03353928051824029,0.03193663992906117,wna:1.0,9.253223431719224e-05,0.3484219014644623
71,3,1.0,0.004887824000000001,0.00013891355774831027,35.18608093261719,1515.3015796836912,53317.52402007303,14.084559440612793,sim,0,,36,0.03253878207551411,0.031719970284513205,wna:1.0,6.448727019193779e-05,0.2428210824728012
71,9,2.0,0.00494817,0.0001534110924694687,32.25431823730469,1448.0937948385797,46707.27809618975,2.3322603702545166,sim,0,,38,0.038822274506149515,0.03555167369228246,wna:1.0,8.99044630030141e-05,0.33852726221084595
71,7,1.8,0.004993932,0.00015347347653005272,32.53937911987305,1434.4646543911565,46676.58922329151,6.166679859161377,sim,0,,39,0.03522942139510057,0.033789611713818835,wna:1.0,8.858406745641628e-05,0.3335554301738739
83,3,1.0,0.003472437,6.842060975031927e-05,50.7513313293457,625.4851667758904,31744.20494063427,2.8551547527313232,sim,0,,36,0.04192165071191381,0.0372530851440167,wna:1.0,0.0001240905165561769,0.46725180745124817
83,5,1.4,0.003395297,5.698645691154525e-05,59.580772399902344,639.2120394341168,38084.74703680152,3.1128933429718018,sim,0,,36,0.03653896846682897,0.030868291719197152,wna:1.0,0.00010963534845447746,0.4128221571445465
71,15,5.0,0.004079936,0.00011171537335030735,36.520809173583984,1748.8352221668415,63868.87742479757,0.6010515093803406,sim,0,,38,0.04172572171670029,0.03224597333339589,wna:1.0,7.427244142903995e-05,0.2796662747859955
71,17,6.0,0.003818313,9.951317770173773e-05,38.36991882324219,1886.009717130216,72366.03974613234,0.5898184180259705,sim,0,,37,0.04188450302534334,0.031071892408478678,wna:1.0,6.583854912925069e-05,0.24790920317173004
83,9,2.0,0.0031705730000000003,4.703225567936897e-05,67.41273498535156,680.926374852804,45903.10925248823,4.222822189331055,sim,0,,38,0.0321814079257913,0.027220932522927732,wna:1.0,9.302144558836065e-05,0.3502639830112457
83,7,1.8,0.0032488990000000004,5.05964235344436e-05,64.21202850341797,669.8070854294944,43009.671661390006,4.114448547363281,sim,0,,39,0.033608327049650395,0.028437696401552557,wna:1.0,9.790539026846653e-05,0.3686540424823761
91,19,8.0,0.000927844,4.7514913603663445e-05,19.527427673339844,1165.0014019989658,22749.48061687432,250.85562133789062,sim,0,,38,0.05514282965437074,0.05499767537630616,wna:1.0,0.0001287326495107248,0.4847313463687897
91,21,10.0,0.000809598,4.48788923677057e-05,18.039615631103516,1234.0544831741759,22261.868544302233,145.48020935058594,sim,0,,37,0.06032762988180227,0.060017189215168305,wna:1.0,0.00013262641031620208,0.49939295649528503
91,23,20.0,0.0005004920000000001,3.226948683732189e-05,15.509759902954102,1356.6171450283662,21040.806199621024,162.39198303222656,sim,0,,37,0.07083113577548164,0.07052577498569172,wna:1.0,0.00013292409232752573,0.5005138516426086
91,17,6.0,0.001091107,4.5533710363088176e-05,23.96261978149414,1009.8532561869723,24198.729613112213,289.02520751953125,sim,0,,37,0.04499702980855118,0.04472371544550614,wna:1.0,0.00012675094416714908,0.47726941108703613
91,15,5.0,0.001194072,4.801200338988565e-05,24.87027931213379,991.9751582265473,24670.69925579234,336.3081970214844,sim,0,,38,0.042932810981861184,0.042707073138856376,wna:1.0,0.00012409896951908915,0.4672836363315582
91,29,40.0,0.000280232,2.585217407613527e-05,10.839783668518066,1808.4714132887507,19603.438890749185,126.36478424072266,sim,0,,38,0.09806240537393883,0.09775600342843593,wna:1.0,0.0001357003524405777,0.5109676122665405
